Date,Open,High,Low,Close,Volume
2010-07-26 00:00:00+05:30,67.39688753591838,67.66469076639767,66.93939141466663,67.55310821533203,6791253
2010-07-27 00:00:00+05:30,68.51272644222855,68.51272644222855,67.62005080161305,67.89900970458984,5364126
2010-07-28 00:00:00+05:30,68.17797759727796,68.79168926193779,67.66468767002097,68.59083557128906,10147950
2010-07-29 00:00:00+05:30,68.51273725557914,69.60626164007701,68.30072273498277,69.20455932617188,11641920
2010-07-30 00:00:00+05:30,69.1264294365993,69.59508115232325,68.2895477242918,68.90325927734375,11090289
2010-08-02 00:00:00+05:30,68.98137738963915,69.95215824238213,68.95906088198535,69.80709838867188,16662930
2010-08-03 00:00:00+05:30,70.83367119833193,70.83367119833193,68.62430140268691,68.91442108154297,8468116
2010-08-04 00:00:00+05:30,68.73589216457171,70.07490308406285,67.64236794243294,69.31613159179688,8114404
2010-08-05 00:00:00+05:30,69.49466599674803,70.16417142982684,68.89211008539289,69.53929901123047,5968120
2010-08-06 00:00:00+05:30,69.62858181141334,71.41392836034726,69.53931576094722,70.85601043701172,5979895
2010-08-09 00:00:00+05:30,70.9675756013836,71.50318198871341,70.47660222834442,70.94525909423828,3997014
2010-08-10 00:00:00+05:30,71.1684346320113,71.1684346320113,69.56162045696301,70.18649291992188,7111350
2010-08-11 00:00:00+05:30,69.62857154252173,70.07490683694866,68.89211651894475,69.15991973876953,4894132
2010-08-12 00:00:00+05:30,68.06638874452958,69.5616203736594,67.86554016533997,68.26724243164062,7286562
2010-08-13 00:00:00+05:30,68.28954951878784,70.07489551598518,68.26723301306791,69.74014282226562,7220244
2010-08-16 00:00:00+05:30,70.34272323407993,70.96759582808798,69.62858458604859,70.63284301757812,4363075
2010-08-17 00:00:00+05:30,70.96757179831545,71.54781116884155,69.96331370682985,71.21305847167969,8288220
2010-08-18 00:00:00+05:30,72.0834067098024,72.75291205109444,70.98988268113752,72.52974700927734,12316597
2010-08-19 00:00:00+05:30,72.5297630345879,74.22584326674533,72.5297630345879,73.77950286865234,12464668
2010-08-20 00:00:00+05:30,73.69024164459702,73.86877883707803,72.32891406814609,72.61903381347656,8907615
2010-08-23 00:00:00+05:30,72.30658312216772,72.6190193156928,71.01220533583823,71.19074249267578,5709402
2010-08-24 00:00:00+05:30,71.21306293101652,71.99415090399873,70.78903907558401,71.34696197509766,5194554
2010-08-25 00:00:00+05:30,71.3692893534567,71.97184535944572,71.34697284271057,71.63709259033203,6604693
2010-08-26 00:00:00+05:30,71.86026717206498,73.71256321615104,71.86026717206498,73.1546401977539,16281042
2010-08-27 00:00:00+05:30,73.2439018921801,73.80181973058124,71.57013816113357,71.94952392578125,5477934
2010-08-30 00:00:00+05:30,72.75292573635564,72.90914640293403,70.78904235142471,71.10147857666016,4576998
2010-08-31 00:00:00+05:30,71.54782128183331,73.19926849511853,70.74441163033369,72.81987762451172,13192947
2010-09-01 00:00:00+05:30,73.31085104063729,73.33316754974105,72.2173267707889,72.81987762451172,7239271
2010-09-02 00:00:00+05:30,73.10999074798774,74.0249828623703,72.81987104791908,73.84645080566406,7362385
2010-09-03 00:00:00+05:30,73.95805142755752,73.95805142755752,72.46281954737847,73.19927978515625,6091681
2010-09-06 00:00:00+05:30,73.57865152295352,74.67217575215663,73.10999463335125,74.00267028808594,10604239
2010-09-07 00:00:00+05:30,74.09192699034125,74.64984984277802,73.55632575128897,74.18119812011719,8545032
2010-09-08 00:00:00+05:30,73.7125614638188,74.04731424531472,72.86452380825423,73.33317565917969,6021334
2010-09-09 00:00:00+05:30,73.91339751747152,73.91339751747152,72.03878034578429,72.46279907226562,7403197
2010-09-13 00:00:00+05:30,72.90914312564496,73.55633205540406,72.35122022539163,72.84219360351562,6539395
2010-09-14 00:00:00+05:30,72.70828862977,74.18120363957769,72.2173203651148,73.73486328125,11277313
2010-09-15 00:00:00+05:30,73.35548951609296,74.98462034147288,72.97610372518342,74.82839965820312,10372002
2010-09-16 00:00:00+05:30,74.53828005955421,75.60948782872795,74.33742636811846,74.71681213378906,6883816
2010-09-17 00:00:00+05:30,74.91765829389861,75.54253070674646,74.24815286697891,75.14082336425781,11380389
2010-09-20 00:00:00+05:30,75.43095143227411,79.44798443945892,74.98461613411634,78.84542846679688,20783055
2010-09-21 00:00:00+05:30,79.38104206518464,80.02823111519858,76.50216610740657,77.06008911132812,24214323
2010-09-22 00:00:00+05:30,76.47982063444043,78.46602005539276,76.47982063444043,77.97505187988281,10948870
2010-09-23 00:00:00+05:30,78.08665094270512,79.42566184247336,77.1716587990845,78.77847290039062,9536061
2010-09-24 00:00:00+05:30,79.33639210337874,80.72003595408337,78.86774035353139,80.00589752197266,13318062
2010-09-27 00:00:00+05:30,80.51917337815165,80.60844450323087,79.13552968050834,79.62650299072266,11844486
2010-09-28 00:00:00+05:30,79.8496680336197,80.34064134383401,78.68919448679384,79.62650299072266,10900851
2010-09-29 00:00:00+05:30,79.6711461673597,80.47455064016465,77.21629462674808,77.48409271240234,10045357
2010-09-30 00:00:00+05:30,77.57336984628651,80.34065780869587,76.72532718572026,79.5818862915039,24463482
2010-10-01 00:00:00+05:30,79.84968068365703,80.34065407165289,78.68920695298527,79.73809814453125,15378705
2010-10-04 00:00:00+05:30,80.34067281071263,81.14407749565079,78.06435272615796,78.22057342529297,12965503
2010-10-05 00:00:00+05:30,78.55529817484862,78.95700037386102,77.43945249013345,77.57335662841797,12483996
2010-10-06 00:00:00+05:30,78.62225219930127,78.97932140867157,76.2343502654121,77.1716537475586,10790071
2010-10-07 00:00:00+05:30,77.5733769052159,77.84117503594317,76.41289790704342,76.72533416748047,11788662
2010-10-08 00:00:00+05:30,76.76996386863838,77.37251985255544,75.69875606829791,76.97081756591797,11291262
2010-10-11 00:00:00+05:30,77.59567958838561,77.86348277931165,76.47983381084721,77.19397735595703,7472374
2010-10-12 00:00:00+05:30,76.72534179406642,77.1270441380089,75.49791314120432,76.30132293701172,7683312
2010-10-13 00:00:00+05:30,77.21628395521479,78.48834001003362,76.1004383208511,78.1535873413086,16060321
2010-10-14 00:00:00+05:30,78.8677390260938,78.93468854524217,77.59567773059148,78.13127899169922,7065405
2010-10-15 00:00:00+05:30,78.5553103548044,78.5553103548044,76.47983930691865,76.74764251708984,6708072
2010-10-18 00:00:00+05:30,76.76995562345056,77.14934135941287,74.58290723780398,76.56910705566406,12772917
2010-10-19 00:00:00+05:30,76.63605499393194,77.32787692895876,75.47557619458303,76.10044860839844,8865621
2010-10-20 00:00:00+05:30,75.54252674431127,76.45751370063226,74.76143371526165,74.98460388183594,8675724
2010-10-21 00:00:00+05:30,75.81033874126807,78.10897502311069,74.67218140929009,77.81885528564453,6655713
2010-10-22 00:00:00+05:30,77.70726546173134,77.88580263266006,75.96655230780226,76.41288757324219,5044809
2010-10-25 00:00:00+05:30,77.3278785528443,77.39482807546166,75.25241270417904,75.49789428710938,10277515
2010-10-26 00:00:00+05:30,76.03349099497466,77.37250170837702,75.47556816175016,76.65836334228516,9176379
2010-10-27 00:00:00+05:30,76.65837678531409,76.72532631114056,74.62754385438264,74.91766357421875,7460368
2010-10-28 00:00:00+05:30,75.49789620769664,76.63605855283014,73.64560049522328,74.56059265136719,34655488
2010-10-29 00:00:00+05:30,75.47557891868922,76.7253237914265,73.95803595144072,76.41288757324219,27593872
2010-11-01 00:00:00+05:30,76.99312262352794,77.43945786363271,76.25666768958273,76.7030029296875,12801544
2010-11-02 00:00:00+05:30,76.85922750253756,77.6626319972719,76.32362110076721,77.39482879638672,6944287
2010-11-03 00:00:00+05:30,77.66262452172595,79.04626830053968,77.66262452172595,78.35444641113281,14416686
2010-11-04 00:00:00+05:30,79.15787880240558,79.22483345078427,78.1313038583099,79.00166320800781,8817181
2010-11-08 00:00:00+05:30,80.07285739072888,80.07285739072888,77.93044181751458,78.39909362792969,6954382
2010-11-09 00:00:00+05:30,78.55532186119395,79.64884626265214,77.70727908942166,79.35872650146484,6835545
2010-11-10 00:00:00+05:30,79.22483345078427,79.62653580144388,78.73385993826058,79.00166320800781,5454313
2010-11-11 00:00:00+05:30,79.22479986251807,79.44796490275861,77.95273870146553,78.26517486572266,3753708
