Date,Open,High,Low,Close,Volume
2010-07-26 00:00:00+05:30,181.71262894379345,183.02770921018322,180.74852418878868,182.32574462890625,3036490
2010-07-27 00:00:00+05:30,182.4412613818446,184.64491194006493,181.71262722425575,183.6497039794922,6645910
2010-07-28 00:00:00+05:30,184.11175198320532,185.71118113530628,183.04102321136145,185.36463928222656,6571060
2010-07-29 00:00:00+05:30,185.79113151435158,187.93258885415398,185.11137588424057,186.65304565429688,11265740
2010-07-30 00:00:00+05:30,186.3953970827157,189.88747188089778,184.82262384305392,188.99002075195312,11699660
2010-08-02 00:00:00+05:30,189.26544422551225,190.58941864599183,188.49682615545964,189.82968139648438,8263340
2010-08-03 00:00:00+05:30,190.15400359806776,190.50942621877476,187.643795748252,188.5945587158203,8110480
2010-08-04 00:00:00+05:30,187.93260064015053,189.17659351885806,185.81779918784218,187.91482543945312,7367350
2010-08-05 00:00:00+05:30,183.48975875673977,189.03444206221872,183.48975875673977,186.62196350097656,7355280
2010-08-06 00:00:00+05:30,185.99996792131626,187.48832582618746,184.95146151719592,185.7733917236328,5460440
2010-08-09 00:00:00+05:30,185.71117933511402,186.9462914208877,184.05399096381274,185.0003204345703,2618220
2010-08-10 00:00:00+05:30,185.3068936978971,186.79525167905706,183.9118453614252,186.16880798339844,7347270
2010-08-11 00:00:00+05:30,186.68859661031368,187.75931172490394,184.6404353348278,185.66673278808594,7335080
2010-08-12 00:00:00+05:30,184.54718789785431,185.07144117797293,181.97921999320468,184.21397399902344,4969430
2010-08-13 00:00:00+05:30,183.1831964533154,186.72414939646526,182.88996664755763,185.4934844970703,5249930
2010-08-16 00:00:00+05:30,184.68042714925792,188.98999804348372,183.969568277421,185.1780242919922,3593340
2010-08-17 00:00:00+05:30,187.31060668725226,189.7986060361998,184.92035060567963,188.47018432617188,10065910
2010-08-18 00:00:00+05:30,189.2654726392264,195.39660224498175,189.2654726392264,194.77017211914062,19422170
2010-08-19 00:00:00+05:30,194.15261064084586,198.99531606641045,194.15261064084586,198.1645050048828,10381960
2010-08-20 00:00:00+05:30,196.51177649308565,199.02198504342743,195.94753919666258,198.26670837402344,4199070
2010-08-23 00:00:00+05:30,196.62726093272144,197.9734442500337,193.97487833027387,195.18333435058594,4097430
2010-08-24 00:00:00+05:30,195.18331496214995,197.26256577984248,191.94002590318982,196.25404357910156,5340140
2010-08-25 00:00:00+05:30,195.57432823526563,196.8183212304754,193.579478694206,194.7968292236328,5295610
2010-08-26 00:00:00+05:30,193.58390011529585,196.71610457895284,192.50872423087526,193.5616912841797,10194050
2010-08-27 00:00:00+05:30,193.7083220481609,194.5924451426403,188.8789447205873,190.07850646972656,5775240
2010-08-30 00:00:00+05:30,191.93117460751944,193.5039477513794,188.07478296435423,189.41651916503906,3438230
2010-08-31 00:00:00+05:30,188.82118197291618,190.15403737507793,187.69269393603744,189.6431121826172,4695080
2010-09-01 00:00:00+05:30,189.75860175974233,191.48687729960082,188.37688161260033,190.9759521484375,4808100
2010-09-02 00:00:00+05:30,191.9133889612095,195.03671268751884,191.9133889612095,194.3702850341797,5795330
2010-09-03 00:00:00+05:30,194.95230960807802,195.48545718744626,192.6642439004262,194.9478759765625,4059080
2010-09-06 00:00:00+05:30,195.30774840084922,197.2359442631162,194.16593234785157,195.86753845214844,4773220
2010-09-07 00:00:00+05:30,196.9071575773468,196.9071575773468,193.93488923655204,195.4054718017578,4203920
2010-09-08 00:00:00+05:30,194.41915569771834,195.47655636823706,192.9352451424416,193.67276000976562,4984800
2010-09-09 00:00:00+05:30,195.04116474414604,199.9283009905825,193.98376400510162,199.47068786621094,13014790
2010-09-13 00:00:00+05:30,199.9371512394618,203.92683582800785,199.75055911316548,202.81167602539062,7297790
2010-09-14 00:00:00+05:30,203.12714822852857,208.81399194752734,203.12714822852857,207.41004943847656,16348730
2010-09-15 00:00:00+05:30,207.8365667232839,211.83513266881656,207.57444013831963,211.07540893554688,12751580
2010-09-16 00:00:00+05:30,211.09764328073916,214.58971789618417,209.28939954670292,212.8392333984375,12767390
2010-09-17 00:00:00+05:30,212.83923949721543,215.56715678301504,212.10172453289672,213.3101806640625,10751570
2010-09-20 00:00:00+05:30,213.5411891559532,219.47238417705276,212.92807357103388,217.36203002929688,7547730
2010-09-21 00:00:00+05:30,218.15287296518923,221.66273623141745,218.15287296518923,219.54348754882812,16355390
2010-09-22 00:00:00+05:30,219.47684557937808,221.2539860294135,217.7263611514127,220.51202392578125,12524510
