Date,Open,High,Low,Close,Volume
2010-07-26 00:00:00+05:30,203.77037722185025,204.50655565207333,201.9492644325114,202.9954376220703,1255536
2010-07-27 00:00:00+05:30,203.9641262248445,206.13394779454825,201.0193413524964,201.79428100585938,1910751
2010-07-28 00:00:00+05:30,202.06547146543025,203.0341458252837,194.58731013721686,195.5559844970703,1542725
2010-07-29 00:00:00+05:30,196.21468512079502,201.32927888464437,193.73488100881,198.77198791503906,3682710
2010-07-30 00:00:00+05:30,199.15945237543454,200.1281267546925,193.42490478008284,194.85853576660156,1941787
2010-08-02 00:00:00+05:30,193.73484769717507,197.53204598218502,193.73484769717507,196.40838623046875,1131419
2010-08-03 00:00:00+05:30,196.40845000422243,197.9195799419964,195.71100905590845,196.33096313476562,911243
2010-08-04 00:00:00+05:30,196.33090820774115,200.3218415197695,194.66478134790077,198.88819885253906,1957529
2010-08-05 00:00:00+05:30,198.88826352072792,201.01934763406945,197.14464924617573,197.84210205078125,995609
2010-08-06 00:00:00+05:30,199.15946041620091,199.15946041620091,197.37709712147833,197.64833068847656,693299
2010-08-09 00:00:00+05:30,197.9195727890868,199.85692182509837,196.950898271081,198.42327880859375,578268
2010-08-10 00:00:00+05:30,198.771996405447,202.25922441256012,196.95088371632113,201.6392822265625,1342358
2010-08-11 00:00:00+05:30,201.63924969174857,205.51394685224125,201.63924969174857,202.4529266357422,1939262
2010-08-12 00:00:00+05:30,202.6466833128965,207.2188217247087,200.70933452405427,206.1339111328125,2907430
2010-08-13 00:00:00+05:30,206.13387917472565,207.5287606267249,205.43643844872602,205.9788818359375,1392182
2010-08-16 00:00:00+05:30,206.83132494559032,210.74478317734662,206.4051177274375,209.15614318847656,1816654
2010-08-17 00:00:00+05:30,209.23367792024166,210.0086174680944,204.85527420472928,205.86268615722656,1059553
2010-08-18 00:00:00+05:30,205.86270892719358,209.54367218663643,204.08035722970203,208.65249633789062,1543787
2010-08-19 00:00:00+05:30,209.8923998002731,212.6821871487502,208.53625547177677,212.3721923828125,1525384
2010-08-20 00:00:00+05:30,213.10834563285957,213.10834563285957,207.72250707442825,208.38121032714844,974087
2010-08-23 00:00:00+05:30,207.68374981284785,209.8923317328763,206.75381311517083,208.3424530029297,956531
2010-08-24 00:00:00+05:30,207.1025676555992,210.7447925240326,206.98633146815453,208.96241760253906,1378329
2010-08-25 00:00:00+05:30,209.23368653254724,211.17103548192267,206.98636648112756,207.68380737304688,1593133
2010-08-26 00:00:00+05:30,207.80003502685844,208.57497457471118,204.58404063312517,205.86268615722656,1932725
2010-08-27 00:00:00+05:30,205.35899573066095,206.01769912606812,203.8478540382139,204.54531860351562,1440447
2010-08-30 00:00:00+05:30,205.35893227481958,205.35893227481958,202.6466444900578,204.31275939941406,1358795
2010-08-31 00:00:00+05:30,203.96408469748238,205.35896632982337,203.53785378534508,204.97149658203125,1474262
2010-09-01 00:00:00+05:30,204.97154849667575,207.1801313483301,204.5840786507463,206.56016540527344,3097428
2010-09-02 00:00:00+05:30,207.56752684888062,210.93851803092048,206.36635656715825,209.15614318847656,1370949
2010-09-03 00:00:00+05:30,209.2336375064063,212.3333950990938,208.45869810823442,211.48095703125,2525693
2010-09-06 00:00:00+05:30,212.48840838720798,212.56588341342132,209.65986045215905,210.51229858398438,1221034
2010-09-07 00:00:00+05:30,211.17099312872443,211.17099312872443,208.69117751117275,209.7373504638672,1591280
2010-09-08 00:00:00+05:30,208.84618297705566,213.41832102851646,208.4587132498255,212.5271453857422,2144813
2010-09-09 00:00:00+05:30,213.30212616922083,220.08284770956845,213.10839126806803,216.24688720703125,3187222
2010-09-13 00:00:00+05:30,216.98308999258458,218.6492054180288,215.5107094689195,216.3243865966797,2465247
2010-09-14 00:00:00+05:30,216.20814184645232,219.57913373412916,213.65085070367903,215.5494384765625,2084980
2010-09-15 00:00:00+05:30,215.70438932291677,217.64173784629617,214.34824535655122,215.47189331054688,1790301
2010-09-16 00:00:00+05:30,217.75797015203153,218.45541087817978,214.50321523097503,215.51065063476562,1871508
2010-09-17 00:00:00+05:30,215.51066788400394,220.08280595389527,215.12319815521187,218.3779296875,2793747
2010-09-20 00:00:00+05:30,219.11415270320992,228.60716197151874,219.11415270320992,227.2122802734375,3669599
2010-09-21 00:00:00+05:30,227.8322184079706,232.48185551833734,224.0350194976932,228.56842041015625,3025979
2010-09-22 00:00:00+05:30,228.60718797517305,231.70694645619233,224.22878385058937,230.9320068359375,3043081
2010-09-23 00:00:00+05:30,230.93190897168537,235.58154472279313,228.60709109613148,235.03907775878906,2649697
2010-09-24 00:00:00+05:30,235.58160290581205,246.2370208004006,235.3491305205497,244.06719970703125,9314247
2010-09-27 00:00:00+05:30,246.43079584723802,247.63194278237887,238.7588984422272,239.34010314941406,3426497
2010-09-28 00:00:00+05:30,239.45625870453586,240.0762007236737,236.00776914374225,237.28643798828125,2201520
2010-09-29 00:00:00+05:30,238.52635126524405,239.84375777899052,235.27161979189546,237.1314697265625,2061130
2010-09-30 00:00:00+05:30,237.13142446639904,241.66482407575782,236.0077530280102,239.49497985839844,4275160
2010-10-01 00:00:00+05:30,239.45622082625084,242.943447343138,237.98384102675217,239.99868774414062,4831148
2010-10-04 00:00:00+05:30,241.54863740497055,242.63354791131493,237.17021056803114,239.10755920410156,1726502
2010-10-05 00:00:00+05:30,239.10756920938576,239.45630143818101,234.92290071022427,235.58160400390625,2544656
2010-10-06 00:00:00+05:30,237.63515236195346,237.63515236195346,232.5593089635137,233.37298583984375,1825848
2010-10-07 00:00:00+05:30,233.95427161326992,238.60390943393492,228.21972303097263,229.6533660888672,3504863
2010-10-08 00:00:00+05:30,231.3969413653325,232.4818519445517,227.25101027579927,229.2270965576172,1884586
2010-10-11 00:00:00+05:30,229.69202179357916,232.09433854172866,227.87090956598487,228.49087524414062,1788969
2010-10-12 00:00:00+05:30,229.30465313858568,229.30465313858568,224.81001232578458,226.1273956298828,1096446
2010-10-13 00:00:00+05:30,227.83214809239234,236.20148284832325,225.73980257877463,235.0778350830078,2469299
2010-10-14 00:00:00+05:30,236.04659597802828,236.74403685593143,230.04081435566016,231.8231658935547,1550344
2010-10-15 00:00:00+05:30,232.36564717034238,237.90646066109494,230.1570645483557,231.39697265625,1126220
2010-10-18 00:00:00+05:30,236.3564924179314,236.3564924179314,225.58484060808323,230.1182403564453,2557873
2010-10-19 00:00:00+05:30,230.93195237695969,233.9929726148206,227.0572551894268,230.15701293945312,3265475
2010-10-20 00:00:00+05:30,227.44479300833325,232.40440216349674,225.89491366926455,227.36729431152344,646829
2010-10-21 00:00:00+05:30,229.14963951936045,238.06144454366196,227.83223279518697,237.48023986816406,2586069
2010-10-22 00:00:00+05:30,237.9064332574235,238.99134385838363,232.05564932595027,233.45053100585938,1095117
2010-10-25 00:00:00+05:30,234.96168938320946,238.99136099707928,234.41922221918895,237.36398315429688,2702090
2010-10-26 00:00:00+05:30,238.06138833649052,238.2938606920906,230.66070302624541,231.12567138671875,1896233
2010-10-27 00:00:00+05:30,232.40437512066845,232.48187380846045,225.70115248904702,227.0572967529297,1768797
2010-10-28 00:00:00+05:30,228.41344979287226,233.60555463379632,224.0350457311092,225.73989868164062,5822602
2010-10-29 00:00:00+05:30,228.49093102685268,229.03337452223704,224.73246947983426,228.37469482421875,1282216
2010-11-01 00:00:00+05:30,231.7411698982181,234.08989797151085,229.5881691643664,230.60594177246094,1758922
2010-11-02 00:00:00+05:30,230.84085370323191,232.83726322290838,229.47076218002255,230.64512634277344,1192529
