Date,Open,High,Low,Close,Volume
2010-07-26 00:00:00+05:30,707.5652434562508,711.4677928820837,698.4471068942825,700.2525024414062,1649025
2010-07-27 00:00:00+05:30,703.9180311603974,703.9180311603974,672.9529286927446,679.7185668945312,10142736
2010-07-28 00:00:00+05:30,678.3872648077572,685.6817235203381,663.3970983095946,665.1295166015625,3784592
2010-07-29 00:00:00+05:30,660.2238519152676,669.8343440033483,653.5858881604837,663.0504760742188,4492296
2010-07-30 00:00:00+05:30,672.8980251177863,672.8980251177863,653.2576104425359,654.4247436523438,2407952
2010-08-02 00:00:00+05:30,656.8685486023188,665.4760452672507,656.8685486023188,660.9899291992188,1354565
2010-08-03 00:00:00+05:30,663.7981047112655,665.2204824255592,647.8049453887676,651.0874633789062,2674543
2010-08-04 00:00:00+05:30,652.1271613381481,662.7041397728666,647.7139721697346,658.6921997070312,2379782
2010-08-05 00:00:00+05:30,663.7616740517793,664.9470390490668,657.9625715677957,659.6767578125,2221589
2010-08-06 00:00:00+05:30,661.9746203287071,667.3360608533834,654.7348073655824,657.0508422851562,1769087
2010-08-09 00:00:00+05:30,659.6768104436436,662.7040343423555,655.3548308775365,661.2086791992188,1381054
2010-08-10 00:00:00+05:30,661.2086613562673,669.1231494222972,657.0690496150213,666.4789428710938,2302929
2010-08-11 00:00:00+05:30,663.7982815996035,670.709772927169,658.3274001290805,661.4275512695312,2323271
2010-08-12 00:00:00+05:30,661.4275022201894,663.0687615309095,655.0630644505584,657.4520263671875,1762942
2010-08-13 00:00:00+05:30,659.7861984665637,664.8923437656629,656.5401435885019,659.6767578125,1214565
2010-08-16 00:00:00+05:30,653.5860639067333,668.1750327338078,649.9752727097251,652.8201293945312,1765008
2010-08-17 00:00:00+05:30,657.8153269513558,660.6434710733147,649.679885653427,651.4061279296875,1806876
2010-08-18 00:00:00+05:30,652.1223314265046,661.1209444772337,647.1639243429254,658.2193603515625,2044404
2010-08-19 00:00:00+05:30,661.120707852054,669.201066454745,661.120707852054,667.8788452148438,1500898
2010-08-20 00:00:00+05:30,670.3029800056376,688.6307314652261,664.7936738860346,686.3902587890625,4259988
2010-08-23 00:00:00+05:30,686.8310260249601,692.8913336081484,679.1179668930549,689.916259765625,2872219
2010-08-24 00:00:00+05:30,688.6674761210894,691.4772596680667,679.8892858038051,683.3785400390625,1041077
